w1,w2,w3
0.39478,0.047783,0.11685
0.3831,0.03762,0.10639
0.385,0.042045,0.11031
0.45156,0.075067,0.15001
0.31462,0.016577,0.075901
0.35895,0.033517,0.098294
0.42352,0.057877,0.13066
0.30685,0.018484,0.075882
0.24059,0.010808,0.056545
0.32739,0.018005,0.079588
0.37561,0.037915,0.10513
0.31956,0.01868,0.078569
0.41944,0.054888,0.12745
0.34119,0.024805,0.08778
0.27645,0.017132,0.068749
0.29165,0.015249,0.070266
0.38769,0.040226,0.10939
0.3719,0.035907,0.10279
0.3212,0.022251,0.081755
0.42224,0.053663,0.12703
0.30309,0.018416,0.075079
0.40657,0.049655,0.1207
0.29516,0.019096,0.074046
0.45713,0.083688,0.15802
0.32912,0.028378,0.08824
0.3681,0.035727,0.10188
0.30543,0.020738,0.077405
0.39603,0.042104,0.11255
0.3094,0.015279,0.073822
0.35545,0.025305,0.091019
0.29568,0.01945,0.074433
0.2452,0.012708,0.058985
0.40058,0.046924,0.11732
0.27174,0.016276,0.067126
0.25297,0.010736,0.058951
0.39418,0.042414,0.11243
0.23614,0.009779,0.054836
0.282,0.018925,0.071288
0.27728,0.01449,0.066797
0.42112,0.059831,0.13174
0.37158,0.039395,0.10552
0.2332,0.0091718,0.053763
0.25376,0.012009,0.060128
0.42711,0.059355,0.13255
0.23747,0.012216,0.057053
0.41367,0.04817,0.12092
0.43695,0.066189,0.13999
0.38005,0.044048,0.11093
0.35325,0.026149,0.091257
0.4174,0.054041,0.12637
0.3632,0.03124,0.097316
0.44959,0.07303,0.14798
0.30956,0.019033,0.076863
0.38587,0.0444,0.11237
0.40852,0.052355,0.12325
0.25403,0.013776,0.061597
0.44765,0.072649,0.14729
0.34898,0.026635,0.090796
0.28977,0.015634,0.070199
0.35335,0.032634,0.09647
0.41571,0.055333,0.12706
0.32858,0.02308,0.08389
0.26841,0.012233,0.063223
0.38428,0.042518,0.11055
0.31377,0.020183,0.07862
0.29136,0.020443,0.074369
0.36943,0.030349,0.097843
0.23184,0.010528,0.054578
0.378,0.036108,0.10416
0.39396,0.03488,0.10635
0.39642,0.042337,0.11281
0.31378,0.020329,0.07874
0.41821,0.055826,0.12796
0.26922,0.014763,0.065412
0.39403,0.040515,0.11088
0.38872,0.035963,0.10618
0.28547,0.016117,0.069731
0.30459,0.015499,0.073041
0.33543,0.021418,0.083921
0.36061,0.027433,0.09375
0.46263,0.085086,0.16023
0.42942,0.062625,0.13563
0.40761,0.0494,0.1207
0.2317,0.0094568,0.053694
0.41829,0.054816,0.12716
0.38012,0.032911,0.10202
0.43876,0.066604,0.14068
0.32911,0.019616,0.08122
0.3717,0.036183,0.10297
0.38928,0.042005,0.11113
0.44235,0.071026,0.14494
0.36555,0.033974,0.099974
0.46525,0.089553,0.16433
0.42499,0.053896,0.12776
0.40643,0.052584,0.12302
0.26882,0.013782,0.064546
0.29544,0.020327,0.075087
0.43828,0.071798,0.14475
0.37691,0.034024,0.10227
0.27718,0.012712,0.065353
0.39304,0.039716,0.11004
0.37876,0.036531,0.10465
0.31352,0.018894,0.077538
0.40695,0.043433,0.11579
0.45782,0.081397,0.15632
0.34123,0.023315,0.086594
0.24287,0.0099132,0.056282
0.29517,0.016712,0.072139
0.37413,0.032487,0.10049
0.44224,0.064866,0.13998
0.32966,0.024767,0.085454
0.44332,0.07055,0.14475
0.40973,0.05048,0.12199
0.25289,0.0125,0.060348
0.30966,0.020563,0.078106
0.26417,0.013632,0.063501
0.23088,0.0090651,0.053216
0.29197,0.017218,0.071907
0.33141,0.023769,0.085003
0.46322,0.086612,0.16158
0.45414,0.077257,0.15227
0.43526,0.065846,0.13938
0.25982,0.012193,0.061483
0.38062,0.038661,0.10673
0.30124,0.018524,0.074797
0.27706,0.014966,0.067134
0.30873,0.023668,0.080409
0.47,0.0915,0.16684
0.37074,0.04295,0.1082
0.33809,0.024938,0.087271
0.26642,0.012279,0.062865
0.28931,0.019928,0.073548
0.25305,0.010934,0.059126
0.34353,0.027954,0.090769
0.41546,0.05549,0.12714
0.35786,0.028479,0.094041
0.33633,0.030749,0.091574
0.40921,0.051391,0.12261
0.47142,0.092406,0.16785
0.34884,0.033868,0.096562
0.46824,0.090017,0.1653
0.27019,0.012987,0.064183
0.43042,0.065301,0.13798
0.31581,0.023479,0.081665
0.43972,0.063555,0.13843
0.41571,0.051309,0.12384
0.2552,0.011137,0.059717
0.332,0.02373,0.08509
0.42874,0.057379,0.1313
0.26595,0.016882,0.066458
0.39401,0.040647,0.11098
0.29277,0.017594,0.072367
0.42838,0.057733,0.13151
0.42239,0.058375,0.13083
0.33598,0.027909,0.08923
0.39974,0.046681,0.11696
0.37603,0.034918,0.10282
0.4166,0.053832,0.12604
0.37499,0.037001,0.10428
0.40439,0.043808,0.11558
0.24891,0.01395,0.060717
0.45321,0.076945,0.15184
0.29856,0.022223,0.077227
0.24092,0.011643,0.05728
0.30035,0.0212,0.076765
0.23558,0.0099895,0.054892
0.39888,0.045887,0.11615
0.25492,0.012925,0.061093
0.4637,0.084976,0.16036
0.43921,0.067857,0.14177
0.42617,0.058507,0.13169
0.45426,0.075811,0.15114
0.25593,0.014854,0.06284
0.25227,0.012824,0.060485
0.30557,0.023923,0.079983
0.32352,0.024405,0.083942
0.43241,0.063191,0.13668
0.29224,0.022231,0.075976
0.43072,0.065425,0.13814
0.40439,0.0513,0.12158
0.27927,0.017062,0.069254
0.41461,0.051536,0.1238
0.47061,0.092381,0.16767
0.42386,0.056528,0.12964
0.3609,0.037745,0.10207
0.30376,0.020324,0.076741
0.28035,0.020538,0.072252
0.45632,0.080486,0.15529
0.35542,0.026734,0.092158
0.33172,0.025546,0.086489
0.34921,0.03202,0.095155
0.4112,0.052002,0.1235
0.37801,0.044564,0.11094
0.34144,0.033664,0.094926
0.28447,0.017827,0.070901
0.33091,0.032707,0.092064
0.33442,0.026336,0.087659
0.35699,0.035212,0.099262
0.28073,0.020294,0.072133
0.24306,0.012862,0.058681
0.49303,0.11201,0.18785
0.30651,0.022274,0.07885
0.38757,0.045142,0.1133
0.23027,0.011261,0.054855
0.46577,0.086481,0.16198
0.40435,0.051179,0.12148
0.28304,0.019129,0.07166
0.34909,0.032211,0.095285
0.26463,0.016456,0.065854
0.37275,0.028506,0.097027
0.46555,0.089284,0.16418
0.43472,0.064659,0.13832
0.41126,0.051152,0.12283
0.3471,0.029714,0.092887
0.30261,0.022961,0.078624
0.42996,0.059897,0.13356
0.38863,0.043784,0.11242
0.32659,0.020388,0.081336
0.42404,0.058584,0.13133
0.40131,0.046734,0.11731
0.43097,0.062733,0.13603
0.47725,0.098384,0.1738
0.30071,0.020983,0.076661
0.32546,0.025755,0.08541
0.26804,0.014855,0.06525
0.42173,0.057326,0.12986
0.32146,0.022283,0.081834
0.24793,0.011212,0.058331
0.37934,0.036749,0.10494
0.24222,0.013416,0.058959
0.30847,0.019705,0.077183
0.24564,0.011349,0.057984
0.34419,0.027634,0.090643
0.29627,0.022674,0.077133
0.2701,0.013186,0.064323
0.24389,0.010826,0.057216
0.30162,0.020631,0.076562
0.37807,0.039724,0.10707
0.26818,0.014576,0.065054
0.43123,0.064395,0.13741
0.33762,0.027341,0.089101
0.35712,0.032634,0.097221
0.40793,0.054405,0.12477
0.26656,0.013584,0.063938
0.29133,0.014833,0.06987
0.3182,0.022069,0.081014
0.3728,0.037923,0.10458
0.2713,0.012776,0.064235
0.31726,0.02326,0.081779
0.36198,0.035302,0.10033
0.26891,0.015762,0.066151
0.26527,0.014742,0.06461
0.37761,0.035344,0.10347
0.38497,0.039959,0.10863
0.29895,0.022901,0.077847
0.31132,0.022533,0.080015
0.38146,0.039501,0.10757
0.35694,0.036479,0.10026
0.38779,0.040085,0.1093
0.48123,0.10023,0.17607
0.39636,0.046663,0.11627
0.4568,0.078248,0.1536
0.36403,0.03357,0.099347
0.44383,0.07115,0.14533
0.34614,0.031794,0.094364
0.35063,0.032075,0.095481
0.33232,0.028201,0.088734
0.32417,0.026254,0.085553
0.39198,0.041626,0.11136
0.32875,0.02399,0.084652
0.29947,0.021602,0.076911
0.43255,0.068188,0.14071
0.4119,0.05886,0.12913
0.41195,0.047178,0.11978
0.42202,0.056045,0.12889
0.3707,0.04232,0.10768
0.4821,0.10151,0.17726
0.34675,0.029804,0.092891
0.38505,0.037034,0.10631
0.36489,0.041767,0.10608
0.30836,0.019746,0.077193
0.35651,0.037439,0.10095
0.4273,0.060133,0.13322
0.38416,0.047359,0.1144
0.26683,0.015943,0.065881
0.38428,0.04672,0.11391
0.26011,0.014638,0.063498
0.4704,0.092169,0.16745
0.37088,0.035619,0.10235
0.3267,0.028851,0.088136
0.3277,0.02832,0.08791
0.48148,0.1003,0.17618
0.4489,0.069997,0.14542
0.35051,0.036197,0.098759
0.40277,0.04577,0.11683
0.2838,0.01661,0.069794
0.36683,0.036755,0.10246
0.30654,0.023916,0.080172
0.48258,0.1017,0.17752
0.44275,0.070743,0.14479
0.29676,0.023194,0.077646
0.31872,0.023637,0.082371
0.36777,0.036486,0.10243
0.28878,0.017801,0.071739
0.44835,0.076237,0.1503
0.4321,0.062321,0.13592
0.4348,0.066366,0.1397
0.40926,0.056388,0.12663
0.37368,0.046376,0.11152
0.41636,0.050949,0.12368
0.40583,0.058221,0.12741
0.31754,0.026926,0.084771
0.38676,0.037796,0.10726
0.34368,0.027945,0.090791
0.43077,0.055784,0.13042
0.37637,0.036173,0.10389
0.34864,0.033903,0.09655
0.48014,0.098359,0.17435
0.3772,0.040408,0.10744
0.36097,0.035565,0.10034
0.42563,0.058256,0.13138
0.39386,0.042021,0.11205
0.49819,0.11664,0.19259
0.4478,0.075627,0.14971
0.44121,0.072934,0.14624
0.34112,0.026187,0.088874
0.44893,0.075933,0.15018
0.47572,0.096666,0.17212
0.39892,0.044215,0.11482
0.45719,0.077663,0.15321
0.43936,0.069267,0.14293
0.39781,0.047853,0.11751
0.50985,0.1267,0.20297
0.31844,0.019324,0.078862
0.45803,0.076883,0.15275
0.37025,0.018524,0.055172
0.31358,0.0085902,0.040369
0.3491,0.0099818,0.045317
0.25176,0.0043359,0.030116
0.27402,0.0036855,0.031853
0.29983,0.0076711,0.038112
0.38059,0.014636,0.052767
0.28625,0.0043972,0.033765
0.30982,0.0084131,0.039819
0.37628,0.017611,0.054983
0.34667,0.01129,0.046235
0.34789,0.010857,0.045974
0.26783,0.0058538,0.033151
0.27178,0.0047507,0.032574
0.32853,0.011269,0.044326
0.29777,0.007241,0.037513
0.3769,0.018349,0.055708
0.35446,0.01143,0.047172
0.42687,0.026135,0.06789
0.28698,0.0059641,0.035244
0.27912,0.0062722,0.034702
0.31328,0.0083495,0.040122
0.42164,0.022362,0.063965
0.38737,0.016338,0.054998
0.30148,0.0077083,0.038318
0.26288,0.0060647,0.032823
0.26408,0.0043302,0.031395
0.41241,0.019825,0.060731
0.29191,0.0073286,0.036981
0.42809,0.029363,0.070908
0.44522,0.030162,0.073408
0.37813,0.013096,0.051131
0.38736,0.018573,0.057
0.26606,0.0048847,0.032097
0.36156,0.017522,0.053369
0.43784,0.025999,0.068911
0.38512,0.018496,0.056697
0.30024,0.0092681,0.039586
0.28944,0.0084429,0.037722
0.49752,0.043741,0.091023
0.46177,0.033427,0.078058
0.33378,0.011693,0.045253
0.46616,0.04134,0.085605
0.36451,0.01602,0.052331
0.50004,0.051381,0.098129
0.508,0.052415,0.099885
0.5108,0.059414,0.10645
0.49576,0.053023,0.099154
0.4784,0.039269,0.085024
0.44037,0.031252,0.07388
0.50728,0.054868,0.10201
0.45797,0.037783,0.081564
0.29045,0.15262,0.20464
0.31499,0.17709,0.22913
0.31302,0.17527,0.22726
0.32233,0.18458,0.23657
0.32887,0.19108,0.24308
0.32614,0.18836,0.24036
0.32593,0.18807,0.2401
0.29788,0.16036,0.21226
0.3179,0.18006,0.23208
0.31344,0.17573,0.2277
0.28694,0.14922,0.2012
0.30014,0.16254,0.21447
0.2948,0.15686,0.20892
0.294,0.15616,0.20818
0.3047,0.16691,0.21892
0.31763,0.18011,0.23201
0.27624,0.13832,0.19037
0.31387,0.17603,0.22805
0.30572,0.16771,0.2198
0.30003,0.1621,0.21416
0.30921,0.17164,0.22356
0.27154,0.13363,0.18568
0.33184,0.19411,0.24609
0.28855,0.15062,0.20267
0.29656,0.15866,0.2107
0.30341,0.16569,0.21767
0.30364,0.16586,0.21786
0.32329,0.18555,0.23753
0.24665,0.10862,0.16071
0.31596,0.17809,0.23012
0.30768,0.17014,0.22205
0.2974,0.15968,0.21166
0.29935,0.16161,0.21359
0.31047,0.1725,0.22457
0.30406,0.1662,0.21823
0.29555,0.15783,0.20981
0.32455,0.1867,0.23872
0.29181,0.15396,0.20598
0.25827,0.1206,0.17256
0.31571,0.17824,0.23012
0.30202,0.1644,0.21634
0.28242,0.14455,0.19658
0.2673,0.12957,0.18155
0.30107,0.1632,0.21523
0.29748,0.15961,0.21164
0.30422,0.16635,0.21838
0.30408,0.16636,0.21834
0.28066,0.14268,0.19475
0.32724,0.1895,0.24148
0.33263,0.19483,0.24684
0.32189,0.184,0.23604
0.31852,0.18058,0.23264
0.29248,0.15475,0.20673
0.32453,0.18667,0.2387
0.25327,0.11522,0.16732
0.33852,0.20077,0.25276
0.3175,0.17966,0.23168
0.29812,0.16018,0.21224
0.32085,0.18295,0.23499
0.28713,0.14922,0.20127
0.30101,0.16328,0.21526
0.3122,0.17447,0.22645
0.31128,0.17362,0.22557
0.27803,0.14025,0.19225
0.31464,0.17663,0.22872
0.28115,0.14322,0.19528
0.27345,0.13563,0.18764
0.31074,0.1731,0.22504
0.3226,0.1848,0.2368
0.30395,0.16609,0.21812
0.31881,0.18107,0.23305
0.30418,0.16624,0.2183
0.30935,0.17166,0.22363
0.31757,0.17969,0.23172
0.26432,0.1267,0.17864
0.31303,0.17517,0.2272
0.32363,0.18586,0.23786
0.27596,0.13808,0.19012
0.32115,0.18341,0.23539
0.2997,0.16209,0.21402
0.3172,0.17941,0.23141
0.32758,0.18966,0.24171
0.31966,0.182,0.23395
0.31846,0.1808,0.23275
0.28281,0.14538,0.19725
0.3401,0.20221,0.25425
0.33297,0.1953,0.24726
0.31321,0.17546,0.22745
0.31231,0.17463,0.22659
0.30641,0.16891,0.2208
0.29655,0.15866,0.2107
0.25995,0.12206,0.1741
0.30469,0.16664,0.21874
0.30007,0.16228,0.21428
0.31981,0.1819,0.23395
0.31552,0.1778,0.22977
0.31405,0.17635,0.22831
0.31657,0.17855,0.23064
0.30598,0.16823,0.22021
0.31548,0.17765,0.22967
0.30093,0.16305,0.21509
0.34082,0.20294,0.25498
0.27742,0.13982,0.19175
0.32711,0.18933,0.24133
0.2889,0.15212,0.20374
0.2889,0.15212,0.20374
0.2889,0.15212,0.20374
0.33293,0.19513,0.24714
0.31083,0.17325,0.22517
0.30122,0.16348,0.21546
0.31571,0.17799,0.22996
0.26774,0.12986,0.18189
0.27919,0.14135,0.19337
0.29888,0.16093,0.21299
0.32067,0.18293,0.23491
0.31205,0.17411,0.22617
0.30395,0.16599,0.21806
0.31294,0.17509,0.22712
0.31394,0.1761,0.22812
0.32209,0.18424,0.23627
0.26875,0.13084,0.18289
0.31804,0.18008,0.23214
0.3122,0.17466,0.22657
0.281,0.14309,0.19514
0.3265,0.18868,0.24069
0.31819,0.18057,0.23251
0.32105,0.1835,0.23541
0.249,0.11089,0.16301
0.31195,0.17414,0.22615
0.3214,0.18373,0.23569
0.3302,0.19248,0.24445
0.30638,0.16847,0.22051
0.32241,0.18462,0.23662
0.30883,0.17122,0.22316
0.32032,0.18275,0.23467
0.30784,0.16979,0.22189
0.31845,0.18064,0.23265
0.30932,0.17127,0.22337
0.29033,0.15328,0.205
0.32761,0.18981,0.24181
0.28987,0.15194,0.204
0.30973,0.17189,0.22391
0.26918,0.13139,0.18339
0.324,0.18611,0.23815
0.31852,0.18062,0.23266
0.27097,0.13317,0.18518
0.32903,0.1912,0.24322
0.30397,0.16617,0.21818
0.30329,0.16561,0.21757
0.33305,0.1953,0.24728
0.31459,0.17662,0.22869
0.32081,0.183,0.23501
0.30508,0.16721,0.21924
0.27603,0.13834,0.1903
0.3063,0.16837,0.22043
0.32605,0.18837,0.24033
0.3025,0.16471,0.21671
0.30287,0.16504,0.21706
0.34081,0.20298,0.255
0.29999,0.16228,0.21425
0.32589,0.18818,0.24015
0.26886,0.13107,0.18307
0.31662,0.17881,0.23082
0.32975,0.19181,0.24387
0.24442,0.10654,0.15858
0.29535,0.15788,0.20976
0.30316,0.16527,0.21731
0.27549,0.13774,0.18973
0.31937,0.18144,0.23349
0.2838,0.14598,0.19799
0.32628,0.1886,0.24056
0.29829,0.16033,0.21239
0.31211,0.1744,0.22637
0.25018,0.11217,0.16425
0.30485,0.16708,0.21907
0.27499,0.13699,0.18907
0.29193,0.15399,0.20605
0.31905,0.18121,0.23323
0.32721,0.18935,0.24138
0.33011,0.19219,0.24424
0.30343,0.16553,0.21757
0.30832,0.17079,0.22269
0.32071,0.18292,0.23492
0.32106,0.18345,0.23539
0.32787,0.18997,0.24201
0.32131,0.18354,0.23553
0.30372,0.1659,0.21792
0.32239,0.18453,0.23656
0.32878,0.19109,0.24306
0.31769,0.17982,0.23185
0.3374,0.19983,0.25175
0.29512,0.15761,0.20951
0.30087,0.16386,0.21557
0.30087,0.16386,0.21557
0.33707,0.19917,0.25121
0.32325,0.18542,0.23744
0.32755,0.18991,0.24185
0.31927,0.18143,0.23345
0.32975,0.19208,0.24404
0.28442,0.14668,0.19867
0.33396,0.19624,0.24822
0.33068,0.19277,0.24482
0.3376,0.19975,0.25177
0.28165,0.14371,0.19577
0.30795,0.17014,0.22215
0.32086,0.18311,0.2351
0.27755,0.1397,0.19172
0.31574,0.17802,0.23
0.26893,0.13081,0.18293
0.30429,0.16641,0.21845
0.28038,0.1429,0.19479
0.30638,0.16852,0.22055
0.3383,0.20052,0.25252
0.32184,0.18407,0.23606
0.33433,0.19654,0.24854
0.26684,0.12868,0.18082
0.31163,0.174,0.22594
0.30638,0.16849,0.22053
0.30523,0.16723,0.21931
0.30734,0.16986,0.22175
0.31487,0.17731,0.22923
0.31388,0.17607,0.22808
0.31289,0.17502,0.22705
0.32244,0.18534,0.23708
0.32244,0.18534,0.23708
0.31011,0.17206,0.22416
0.32882,0.19107,0.24305
0.29582,0.15778,0.20987
0.33583,0.1981,0.25008
0.34151,0.20364,0.25567
0.27224,0.13444,0.18644
0.27435,0.13693,0.18879
0.30822,0.17046,0.22245
0.33351,0.1959,0.24783
0.26014,0.12228,0.17431
0.31669,0.17883,0.23086
0.33457,0.19681,0.2488
0.27906,0.1411,0.19317
0.31129,0.17383,0.22571
0.31835,0.18046,0.2325
0.27101,0.13288,0.18501
0.31986,0.18207,0.23407
0.30723,0.16948,0.22146
0.26258,0.12451,0.17662
0.321,0.18311,0.23515
0.33523,0.19751,0.24949
0.28483,0.14686,0.19893
0.31809,0.18037,0.23234
0.32914,0.19134,0.24335
0.27983,0.14216,0.19412
0.30706,0.16913,0.22118
0.25164,0.11387,0.16587
0.30164,0.16374,0.21578
0.32976,0.19202,0.244
0.30773,0.16979,0.22185
0.31909,0.18141,0.23337
0.28701,0.14905,0.20112
0.25066,0.11267,0.16475
0.31726,0.17955,0.23152
0.33673,0.19888,0.25091
0.33049,0.19281,0.24477
0.30435,0.16654,0.21855
0.31087,0.17297,0.22501
0.26218,0.12418,0.17626
0.31814,0.18049,0.23244
0.30931,0.17151,0.22352
0.26404,0.12626,0.17826
0.30457,0.16707,0.21896
0.28586,0.14787,0.19994
0.31408,0.17607,0.22815
0.32019,0.18265,0.23456
0.28729,0.1493,0.20137
0.29534,0.1577,0.20964
0.30873,0.17076,0.22283
0.27579,0.13784,0.1899
0.28412,0.14619,0.19825
0.31763,0.17983,0.23183
0.31019,0.17261,0.22453
0.24852,0.11088,0.16283
0.30119,0.16339,0.2154
0.32109,0.1833,0.2353
0.31893,0.18112,0.23313
0.30447,0.16666,0.21867
0.30294,0.16513,0.21714
0.26321,0.12518,0.17727
0.30044,0.16251,0.21456
0.30146,0.16362,0.21564
0.28174,0.14382,0.19587
0.32296,0.18532,0.23726
0.31335,0.17559,0.22758
0.28116,0.14339,0.19538
0.27473,0.13671,0.1888
0.3344,0.1967,0.24867
0.31577,0.17806,0.23003
0.31104,0.17304,0.22512
0.26196,0.12385,0.17598
0.31262,0.17478,0.2268
0.27221,0.13431,0.18636
0.30703,0.16922,0.22123
0.27391,0.13599,0.18804
0.32257,0.18479,0.23679
0.3258,0.18803,0.24003
0.3397,0.20198,0.25396
0.32334,0.18538,0.23745
0.27228,0.13444,0.18646
0.31505,0.17743,0.22937
0.32191,0.18431,0.23624
0.33023,0.19234,0.24438
0.25852,0.12076,0.17275
0.31175,0.17378,0.22585
0.30798,0.17049,0.22237
0.334,0.1962,0.24821
0.2501,0.11238,0.16436
0.34972,0.21199,0.26397
0.25686,0.11878,0.17089
0.2659,0.12802,0.18006
0.2732,0.13545,0.18743
0.28311,0.14523,0.19727
0.32534,0.18764,0.23961
0.25845,0.12032,0.17245
0.25591,0.11772,0.16988
0.29536,0.15769,0.20964
0.26243,0.12458,0.1766
0.31676,0.17895,0.23096
0.30682,0.16902,0.22102
0.27845,0.1406,0.19263
0.26496,0.12682,0.17895
0.30153,0.16362,0.21567
0.32678,0.18913,0.24108
0.24235,0.10445,0.15649
0.27671,0.13879,0.19084
0.28346,0.14542,0.19751
0.3334,0.19571,0.24768
0.31582,0.17794,0.22998
0.30651,0.16873,0.22073
0.26925,0.13166,0.18359
0.32474,0.18689,0.23892
0.31266,0.17476,0.2268
0.33307,0.19527,0.24727
0.2485,0.1107,0.1627
0.33502,0.19709,0.24914
0.31448,0.17669,0.22869
0.30585,0.16789,0.21996
0.30148,0.16356,0.21561
0.32678,0.18882,0.24089
0.26681,0.12886,0.18092
0.28428,0.14688,0.19874
0.31861,0.18077,0.23279
0.31746,0.1797,0.23169
0.2623,0.12463,0.17659
0.32686,0.18902,0.24104
0.26613,0.12812,0.18021
0.33919,0.20154,0.25349
0.29828,0.16047,0.21248
0.3211,0.18327,0.23528
0.27292,0.13491,0.18699
0.30436,0.16656,0.21857
0.30915,0.17137,0.22337
0.30603,0.16824,0.22024
0.33462,0.19691,0.24888
0.31309,0.17521,0.22725
0.26223,0.12414,0.17625
0.31427,0.17654,0.22852
0.32374,0.18596,0.23796
0.33317,0.1954,0.2474
0.30164,0.1639,0.21588
0.32365,0.18585,0.23785
0.2758,0.13801,0.19001
0.27631,0.13836,0.19042
0.3251,0.18738,0.23935
0.33287,0.19518,0.24715
0.31844,0.18059,0.23262
0.32809,0.19032,0.24231
0.32856,0.19077,0.24277
0.29047,0.15243,0.20453
0.26665,0.12899,0.18094
0.31256,0.17485,0.22682
0.31778,0.1797,0.23181
0.31778,0.18001,0.23201
0.24049,0.10245,0.15455
0.27613,0.13843,0.1904
0.32101,0.18309,0.23514
0.29115,0.15327,0.20531
0.28308,0.14509,0.19717
0.2666,0.12868,0.18073
0.25994,0.12222,0.17419
0.28093,0.14287,0.19497
0.3046,0.16684,0.21883
0.31363,0.17584,0.22784
0.30709,0.1693,0.2213
0.30573,0.16773,0.21981
0.2837,0.14579,0.19784
0.3255,0.1878,0.23977
0.27372,0.1356,0.18773
0.33635,0.19843,0.25048
0.32959,0.19191,0.24387
0.27392,0.13606,0.18809
0.33466,0.19676,0.2488
0.30279,0.16528,0.21717
0.27267,0.13478,0.18682
0.2772,0.1393,0.19134
0.28077,0.14261,0.19475
0.32348,0.18571,0.2377
0.33127,0.19347,0.24547
0.32548,0.18746,0.23955
0.307,0.16909,0.22114
0.27483,0.13683,0.18891
0.29819,0.16016,0.21225
0.29296,0.15496,0.20704
0.33951,0.20161,0.25365
0.31576,0.17763,0.22976
0.30611,0.16832,0.22032
0.303,0.16522,0.21722
0.30854,0.17055,0.22263
0.27203,0.13427,0.18626
0.33192,0.19409,0.24611
0.3348,0.19703,0.24903
0.27044,0.13255,0.18459
0.31095,0.17308,0.22511
0.33143,0.19354,0.24558
0.31509,0.1774,0.22937
0.29348,0.15552,0.20758
0.27324,0.13506,0.18721
0.3131,0.17521,0.22725
0.2961,0.1582,0.21024
0.32347,0.1857,0.23769
0.31376,0.17605,0.22802
0.31898,0.18119,0.2332
0.33737,0.19954,0.25156
0.31391,0.17609,0.2281
0.32084,0.18301,0.23503
0.31515,0.17745,0.22942
0.31493,0.17703,0.22908
0.3087,0.17109,0.22302
0.3036,0.16562,0.21769
0.3232,0.18547,0.23745
0.32512,0.18728,0.2393
0.33374,0.19578,0.24784
0.33097,0.19316,0.24517
0.31669,0.17882,0.23085
0.30868,0.1706,0.22271
0.23512,0.096818,0.14901
0.30699,0.16913,0.22116
0.29126,0.15366,0.20559
0.30468,0.1668,0.21883
0.31963,0.18199,0.23393
0.32345,0.18569,0.23768
0.32404,0.18614,0.23819
0.31317,0.17547,0.22744
0.24998,0.11187,0.16399
0.26387,0.12577,0.17789
0.31533,0.17754,0.22954
0.3129,0.17497,0.22703
0.26925,0.1312,0.1833
0.31693,0.17923,0.2312
0.30732,0.16933,0.22141
0.27126,0.13312,0.18525
0.30691,0.16913,0.22113
0.31679,0.17889,0.23093
0.31446,0.17648,0.22855
0.26916,0.13101,0.18315
0.32067,0.1828,0.23483
0.32086,0.18336,0.23525
0.31044,0.17273,0.2247
0.29931,0.1613,0.21338
0.30757,0.1696,0.22167
0.33318,0.19555,0.24749
0.27118,0.13305,0.18518
0.31502,0.17699,0.22908
0.30739,0.1695,0.22154
0.2606,0.12271,0.17475
0.31748,0.1797,0.2317
0.31843,0.18057,0.2326
0.3247,0.18693,0.23893
0.31291,0.17526,0.22721
0.32376,0.18583,0.23789
0.31623,0.1781,0.23023
0.32886,0.19098,0.24301
0.32471,0.18694,0.23893
0.27568,0.13802,0.18997
0.30284,0.16493,0.21698
0.30251,0.16449,0.21658
0.29451,0.15631,0.20846
0.30139,0.16335,0.21545
0.43861,0.022315,0.073753
0.3635,0.010307,0.053946
0.35945,0.011749,0.05471
0.41056,0.013955,0.06296
0.37446,0.012523,0.057244
0.39515,0.015555,0.062456
0.37035,0.010562,0.055016
0.22312,0.0031575,0.030336
0.21128,0.0029927,0.028729
0.24434,0.0050096,0.034581
0.27434,0.0050854,0.038354
0.21558,0.0042761,0.030384
0.22861,0.0046983,0.032365
0.38796,0.013513,0.059779
0.49443,0.031656,0.088836
0.26175,0.0052643,0.036955
0.47022,0.025976,0.080866
0.54927,0.07482,0.13344
0.29691,0.0078616,0.043576
0.42749,0.021813,0.071938
0.27088,0.0067753,0.039407
0.24169,0.0049186,0.034174
0.21114,0.0040311,0.029622
0.24045,0.005345,0.034395
0.40597,0.015513,0.063758
0.21796,0.0039873,0.030426
0.47678,0.034056,0.088758
0.26119,0.0061581,0.03767
0.20136,0.0046201,0.028929
0.29209,0.01061,0.04539
0.19965,0.0029674,0.02727
0.2507,0.0047672,0.035154
0.19617,0.0037602,0.027534
0.25448,0.0058289,0.036553
0.18695,0.0041579,0.026743
0.21012,0.00481,0.030178
0.23531,0.0050489,0.0335
0.2234,0.0052113,0.03217
0.21522,0.0054851,0.031399
0.17914,0.0036299,0.025316
0.22077,0.0045799,0.031292
0.31658,0.0060092,0.044383
0.4281,0.02089,0.071204
0.32486,0.0095254,0.048488
0.48873,0.036946,0.092768
0.19756,0.0042938,0.028174
0.29809,0.0082143,0.044031
0.48597,0.031261,0.087445
0.52534,0.057771,0.11554
0.25365,0.0050063,0.035728
0.25568,0.0063445,0.037152
0.2302,0.0061037,0.033793
0.20589,0.0045202,0.029401
0.21797,0.0047963,0.031136
0.18631,0.0042884,0.026779
0.23092,0.0041798,0.032195
0.29093,0.0073778,0.042413
0.27927,0.0063699,0.040089
0.26543,0.0049359,0.037122
